sentence	label
I give five stars to Joby Warrick's The Triple Agent.  Warrick writes without political agenda, bias, or sensationalism.  In clear language, Warrick tells how tells how the CIA was duped by physician-turned-suicide bomber Humam Balawi.  Warrick conducted over two hundred interviews, on three continents, to piece together Walawi's story.  Yet, despite the incredible amount of information Warrick amassed, he tells the story in a clear, but intelligent, manner.While most of The Triple Agent is well-documented, here and there Warrick did engage in speculation.  Speculation which has a logical bais, but which cannot be verified.  For instance, Warrick reports what Balawi saw at a border crossing and what he saw in his rear view mirror.  Balawi may have seen things exactly as Warrick claims, but as Balawi is dead there is no way to know for sure.Still, given that the overall storyline is well-documented, such petty speculations are benign.In short, The Triple Agent is well worth reading for anyone anyone interested in Al-Qaeda and modern spycraft. 	 0
Very difficult to program but works fine once programming is done. 	 0
I think I saw this movie a couple of times in the theater.  It's been one of my favorite movies.  I liked it and am glad I did.  I would definitely recommend it to anyone 	 1
My usual size is size 8P, but I can also wear an 8R. These pants were too baggy around thighs and longer than a crop pant.  I am short and curvy but these jeans made me look frumpy. 	 0
Anyone with knowledge of Anne and Mary Boleyn and their relationships with Henry VIII will see that this is tabloid fiction, pure and simple. The timetables and events are total fabrications. Yes, Anne was alleged to have had relationships with her brother. But to see this depicted as fact in this movie? Well, just look at the costumes. I've seen better costumes on sale at the Halloween store. No one making this movie was interested in the facts.Anne, Mary, Henry, Katherine, how could they not be rolling in their graves? The accounts are there. I'm sorry that some people will actually believe that this is the way that it was. Books. Go read some books. Books are good. 	 0
Having lost 5 bikes in a year. Yes Im new to Long Beach and did not know this place was bike theft capital of the Unites States. I tell you something. I do write reviews for AMZ review Trader and I do get things either for free or at a huge discount on things I write about which id cool but doing so and getting this lock for my bike after all that Ive lost and two of those being GT bikes I can safely tell you with all confidence that if you don't lock your bike up here in Long Beach CA it will be as good as gone I don't care if it only has one wheel and no seat.  Since Ive gotten this lock they have still tried to steal a bike I have. I could see where they tried to cut through the cable but they coldly get through. A Big shout goes out to the people that sell this lock. And a thank you . because I don't know how Id get around with out it.  Having this lock is a lot better than one I had that looked almost just like it but it was cut through. Thats all I found where I had my bike locked up at. The lock rocks thank you guys again ! 	 0
She is a very cute doll with cute clothes. My granddaughter loves her alot. 	 0
The overall premise of this book is that the reader is engaged in a world of fantasy and fairy tales.  The story is told from both the POV of a couple who are in love with each other and their future in the next book.  If you like fantasy, you will enjoy this book.  I received a free copy of this book in exchange for an honest review.I received a free copy of this book in exchange for an honest review.This is a story about two 	 1
Dug a hole, put in some gravel, drilled some holes in a 5 gallon bucket and set this thing in. Powerful and compact, it has worked great in my crawlspace. Not loud at all, and only runs for a few seconds to clear out the bucket. I did install the check valve of the same brand name, that has worked great also.I like the metal housing instead of the plastic of their cheaper models, and the vertical float allows it to fit in the 5 gallon bucket with room to spare. 	 0
I needed these for modding an online text game called werewolf. Doesn't really matter, these are exactly what I expected, die are well balanced and numbers are easy to read.I tested them all out multiple times. Some of the other reviewers complained of numbers being hard to see and some sided not being flat, but that wasn't the case with the set I got. They are all well made and easy to read. I get exactly what I paid for :-D 	 0
I really wanted to love these IEMs, but I can't.I was immediately impressed by the packaging. These buds came in the neatest, most functional little white box, kind of like the EarPod cases that double as carrying cases. But the EQ on these are awful. They're marketed as bass-heavy IEMs but that makes everything you listen to on these sound muddy. Hi-Hats are hissy and piercing, and the strange emphasis on cymbal crashes and bass make all your music and lyrics sound painfully misperformed, like every instrument and lyric is acCENTed on the wrong sylLABle. Comply tips had no effect on reducing the hissy sibilance. These IEMs don't have a microphone either, which in my eyes detracts from the value of them.I did like that these IEMS were small enough to comfortably fit in my tiny ears, unlike most bass-heavy IEMs out there. I liked the form factor and the sleek plug and cables as well, but these two things alone didn't make this pair a keeper for me. I ended up returning them. 	 0
My son loves to feel safe with his toys and trains.  We also have a few trains.  The only thing I don't 	 1
Gave five stars and would have given more if available....this was a wonderful story of love, heartache & forgiveness.  Such a beautifully written story.  I enjoyed this story so much (when you read have the tissues handy)...it was a wonderful inspirational story.  Thanks to the author, Kimberly Rae Jordan, for this special story!!!!  Will definitely recommend to others! 	 0
It has a very solid structure, far different than many others netbooks that have a plastic body. Design is nice, it's a pretty and sexy machine. I wouldn't say fantastic because of its strange rear "increment". Anyway, better than the Acer Aspire. Keyboard is OK.But, when it comes to performance... well, everytime you restart it or open Internet Explorer or Microsoft Office 2007, you'll remember that your old desktop machine performs better than this new little one and that you should have spent a few more bucks for a Dual-Core or a Core2Duo machine with more RAM. 	 0
This is my favorite knife.  The only reason I gave it 4 stars is because I'm a self-proclaimed "survivor" and 	 1
This is a well made, sturdy, lightweight, comfortable case.  The only reason I gave it 4 stars is that it's a bit too small for a laptop.  I would definitely recommend it.  It's a little thin, but it's not too big.Update:  I purchased this case to replace a non-existent case on my Dell Inspiron 13.4" laptop.  I installed the case on my Inspiron 13. 	 1
All this pathetic book is written in the style of a class book. The students are just bored. The professors are just boring. The class is just bored. The class is just bored. The class is just bored. The class is just bored. The class is just bored. The class is just bored. The class is just bored. 	 1
This is a very long and heavy rope and you can definitely feel the effect of carrying out any of the exercises in the following day or so. There are quite a few varied exercises to try and they are easy to learn. It seems that the focus is on the upper body so I'm not sure you'll end up looking like the people pictured on the box. Still, it's a fairly intense workout and certainly makes a welcome change to using the machines at the gym.My only criticism is that you need a considerable amount of space to really use the rope effectively. If you're space-constrained, you might find the&nbsp;<a data-hook="product-link-linked" class="a-link-normal" href="/TRX-Suspension-Training-Pro-Pack-Basic-The-TRX-door-anchor-is-sold-separately/dp/B002YIA6SM/ref=cm_cr_arp_d_rvw_txt?ie=UTF8">TRX Suspension Training Pro Pack Basic (The TRX door anchor is sold separately)</a>&nbsp;system easier to set up and use. 	 0
This is about the coolest alarm I have ever had. My sons hearing impaired girlfriend has one and after looking at it I really wanted one as well. I don't sleep through this one!! 	 0
Nice but the size of the containers is a little small for a cup of tea.Very pretty. 	 1
Update (8/2/2014):It has been two years and the switch is still working great.Update:I wrote an email to Leviton's complaint department after my switch stopped working and after reading all of the negative reviews.  The next day a nice lady called me and told me that they did have a manufacturing quality problem with these but corrected the problem over a year ago so I must have received old stock from the store that was never shipped back.  She said she would ship me a replacement and not to worry about returning the defective one.  The GFCI switch arived a few days later and has been working great since.  I will be sure to come back and update this review if the switch fails again.  Thank you Leviton for doing the right thing.By the way don't bother calling the "technical service number", they can only tell you to send the product into their warranty center.  Write them an email at info@leviton.comold review:Bought this switch from the local home improvement store.  The switch stopped working reliably after about 1 week.  You have to switch it back and forth and press down on it hard to get the light to stay on.  The GFCI outlet seems to work fine. 	 0
I have 4 of them and they love the taste. I will keep them for the next couple of months. Great price! I will definitely order these again.I'm a very picky cat and this shampoo is amazing. I've used it for years and it still works. I also love that it's a natural scent and it doesn't smell like a perfume. It also doesn't make my cats smell like I do. I'm really glad I got this product because I'm not sure if I'll be buying the next one. I'm very happy with this product!My cat loves these, but he's not that interested in them at all. I'm not sure if they work for him, or if he just has too 	 1
This is a story about a young girl with a history of being a killer. She is one of the few survivors. The story moves at a steady pace and the characters are strong and interesting. The author does a great job of making the characters believable. This is a great series for young people.I loved this book!  I can't wait to read the next one!I received a free copy of this book from the author for my honest review.This book was very interesting to me. It is the first book I've read by this author, and I was very interested in it. It is definitely a different take on the characters of the first book. I was very curious about this book, and it has it all. I can't wait to see what happens with the other characters.The story is very detailed and engaging. There are a few surprises along the way. I found myself laughing out loud and enjoying this book.The story is very well written, and the characters are well developed. I really enjoyed reading this book.I am always on the lookout for more books by this author. I was very impressed with this one! 	 1
I have to say the book has some good advice. I will admit that I have been tempted to give this book a try but, as with most of her other books, it is so much more than that. It is a fascinating story about the lives of 	 1
grandson wanted a diary to go with his birthday cake. He also wanted to have a baby one day.  The baby is adorable, and the kids love to watch the baby get his eye on it.  It's a great gift for a 	 1
UPDATE-Decided to update my impression of the figure now that i'm over my excitement i saw some flaws =/ the paint on her left boot had no smear but it was like they added a little too much white over the white causing it to look like an over painted finger nail but it didn't go past the area where it needed to be painted but it did look like a little too much was added, also I saw a very tiny and almost unnoticeable paint chip on her left pigtail .-. now that i see it.. I can't stop knowing it's there >.< it's so small yet annoying like a tiny spec of gray dust you can't remove T-T.. The figure overall is great but quality was lacking =/ so upset that I now see these flaws :I it'll be hard for most of us to sell them in these conditions especially in the future .-., If you're buying it please be careful with them because honestly if your like me you'll flip over things being ehhhhh even if it's so tiny X.xOLD-I loved this and so did my cousin when she saw it with me ^-^ I can't tell you how happy I am to own this figure :3 it came perfect with no missing pieces, no paint mistakes, no loose or falling off pieces :D it sticks all right and hasn't fallen apart :P I'm so happy with it and I can't tell you how pleased I am that it came safely =) guess amazon heard the complaints and took precaution with future figures :D 	 0
Love these - perfect fit, not too stretchy, great color. 	 0
This chopper is perfect for keeping an open space on a small area.The handle has a suction cup that is easy to use and is easy to clean.I like that it is glass and not plastic so it will be easier for me to clean.It is a bit difficult to clean because it has a metal handle and it is a little rough to use because of that.I do think that it will be easier to clean since I have not used it yet.Overall, I would buy this chopper again.It is a very good quality, and the price is great.I would not recommend this to anyone except those who want to have a nice, small, large, or small kitchen.I had a few complaints with it, but the ones that I have with it are a good deal.My only complaint is that the handle slides out of the way when you lift it up, but that is not a problem with the other choppers I have.The chopper is also very quiet.I would recommend this to anyone who wants to cook a large or small cooking area.I have used this chopper a few times, and 	 1
Staying true to the wisdom of the Buddha, we must continue to follow his teachings. 	 1
Cute.  Grandson loved them.  They are just a bit larger than matchbox cars.  They seemed a bit pricey since you can get a regular matchbox or hotwheel car for $1, but these do seem to be a bit heavier and well built, and of course, they are the Avengers, so Grandson loved them. 	 0
Had to pull one end out a little bit to make connection 	 0
I couldn't put this book down.  A marvelous young heroine learns so much and shares so much. I look forward to her future adventures! 	 0
I love these shoes...I love it the way they conform to your feet...  to be a custom fit!Great shoes!Very reasonable shipping too! 	 0
I feel like it should be a 2.5 star rating.Pro's:It's a great little keyboard for the tablet.The cover was pretty good, solid.Cons:The material falls apart easily. I barely had it a week and the magnetic piece material that keeps it closed was coming off and after a few more days fell off.Didn't fit my tablet very well.I liked it as a cover - but it fell apart way to soon. 	 0
I've owned many-a steam mops in my day, and while this is a great mop that heats up quickly and offers a bunch of nice features, I wouldn't pay the hundred and forty dollars they're asking for this. There are just too many other, cheaper models out there that get your floors just as clean.Now, if you're someone who sees yourself using the detachable handheld all the time, then this may be the steam mop for you. I THOUGHT I would use it all the time, but in reality I only used it once...the first day I got it.The machine is light and easy to use while you're actually using it, but if you need to set it down, it's prone to tipping over due to it's shape.  The tank seems to go through water faster than other mops I've used, but maybe that's just me. Or maybe the steam gets hotter than other mops I've used, so it goes through water quicker? I don't know, but I do know I have to fill the tank three times to get all the hardwood/tile/stone in my house done.Overall, would I recommend this mop? Absolutely. I just don't think it's necessary for the amount of money it costs (unless you really want that detachable steamer). There are plenty of high-quality steam-mops out there for much cheaper. 	 0
I gifted this to a friend who is a serious coffee drinker. The mug is sturdy and beautifully crafted. She loved it. 	 0
PROS:-Nice John Deere Appearance.-No batteries needed.-Easy to set up.-Great detail and detail.-Cons:-Battery is not provided.-Battery is not provided.CONS:-Battery is not supplied.-Battery does not have the right height.-Battery does not have the right height.CONS:-Battery does not have the right height.-Battery does not have the right height.OTHER CONS:-Battery does not have the right height.-Battery does not have the right height.CONS:-Battery does not have the right height.CONS:-Battery does not have the right height.Purchased this for my son, he loves it!Great gift for a 	 1
I didn't know I needed this until I got one, and now I don't know how I went without it. Such a simple tool that makes working on the front end much easier - not to mention cleaning the front wheel! Works perfectly and the price is right. 	 0
I was so disappointed at the end of this book. Main characters are so blah. No personalities at all. Storyline is confusing and vague. I kept thinking that there would be a twist in the story where everything came together and made sense. It never did happen and I was left thinking...is it me? This book received outrageously good reviews, but the plot was so abstract, that I never made a connection with it at all. Really sad and disappointed. :-(  On to the next book 	 0
I returned these sandals because I had the wide width and the footbed was too small.  	 1
Assembling the unit takes about 5 minutes.  You will need one 7/16" wrench (or ratchet or crescent wrench or 11 mm wrench) to tighten the nylock nuts that hold everything together.  As the bolts are all carriage bolts, no screwdriver or other wrenches are required.  Once assembled, the unit attaches to the ladder with a pair of locking pins.  At first glance the assembled products doesn't seem like it would fit as securely as I'd like.  However, I attached it to a 32' Louisville type IA ladder and it actually fits very securely.  Upon lifting the ladder to a height of about 22' and leaning it against the shingles on my roof, I found the product to be very secure and the ladder very stable.  My gutter-cleaning problems are now over.Side note:  I agree with another reviewer that the sheet-metal edges are very sharp and could definitely use a little sanding. 	 0
Excellent as are all of Michel Connelly books. I truly hope there are more Harry Bosch books. 	 0
These are an awesome treat for my puppy.  I've tried other treats for him but he doesn't like them 	 1
I owned a couple of other trail running shoes before, but got to say this is the most high tech one.  What interests me about these shoes are the fact they are as comfortable as tennis or running shoe.  Two, I live in the Northwest and at time do wondering into the forest now and then.  What actually caught my eye was the nifty color scheme orange and black then the cable shoe laces.  This looks good, I seen a NorthFace with the twist lock, but that is bulky.  I never own Salomon's shoe before, but do own some of their snowboarding equipments and got to say they are a specialty company.Features:Well I am using this in the snow for the time being because it is gore-tex to keep out the water.  It isn't the warmest, but it you wear thinker sock then it is fine and it keep water out and heat in like most Gore-tex product.  This shoe has more stability (AC Skeleton and Muscle) then&nbsp;<a data-hook="product-link-linked" class="a-link-normal" href="/Teva-Men-s-Aniso-Event-Waterproof-Breathable-Trail-Shoe/dp/B001CPGO6G/ref=cm_cr_arp_d_rvw_txt?ie=UTF8">Teva Men's Aniso Event Waterproof Breathable Trail Shoe</a>, but the Teva might be a little more comfortable, but not by much.  The Teva's rubber sole grip on the bottom is already worn down in less the half a year.  I hope this "Contagrip" last a little longer.  Both have OrthoLite insole.  Most shoes are narrow so I have to get a half a size larger, but not for this XT Wing, it has a wider base. This way better than any Adidas trail shoe I every own like:<a data-hook="product-link-linked" class="a-link-normal" href="/adidas-Men-s-AS-1-Trail-Running-Shoe/dp/B001066RSC/ref=cm_cr_arp_d_rvw_txt?ie=UTF8">adidas Men's AS 1 Trail Running Shoe</a>I got to say this is one of the best looking/ designed shoe I got in a while, plus it is loaded with hiking trail technologies and did I say it is one of the most comfortable shoes I worn. 	 0
Good fit; adjustable straps.  The footbed (cork?) gets dark from perspiration from my feet - not idea. 	 0
I gave this 5 stars because it was an interesting and well written book that I would recommend to anyone.  I had a lot of fun with the characters and the storyline.  This book had many twists and turns that kept me interested from beginning to 	 1
This is the first camera case I have ever bought so I don't have anything to compare it to.  As another reviewer mentioned, it is small inside unless you take out the divider. This case is meant for all S series cameras and I have an S700.  With the divider out there is plenty of room for the camera.The top pocket inside the main case is mesh with a zipper closure, and the pocket on the front has room for two memory cards and an additional mesh pocket (no zipper, but the front pocket zips closed). The back of the case has a belt loop - though who could wear something this big on their hip?I like that the case is not huge and bulky - fine for my needs, and it has a strong, detachable strap to carry over my shoulder.Overall a good, well-made case that will last for a long time. 	 0
I have read all of the books by this author and I will be continuing to read more by her.  Great job!I liked this book but the writing was a bit slow. The story was a little rushed. The characters were very predictable.I really enjoyed this book. The first book was a little slow to 	 1
On vacation a couple of weeks ago, the knee pads started to wear down. I was starting to sweat so I had to get a replacement. The pads are a little too long and thick. They are still going strong. I am very pleased with the quality of the product.I bought this to replace the one I had installed on my M&P Shield.  It has great features and is great for shooting at range.  The only reason I gave it 5 stars is because it was a bit too big for me.  I am 5'5" and the size was a little too small for my shoulders.  The straps on the belt were too big.  I was able to use the belt to secure my belt to my gun 	 1
It is so refreshing to see an author with such a talented mind work on a story.  The story is told from the point of view of the heroine and the hero.  This is a very well written story.  I am looking forward to reading more from this author.I loved this book. I was hooked from the very beginning. I loved it. I can't wait to read the next book in the series. I'm on my way to reading the next book.I read this book in one sitting, and I absolutely loved it! I was so excited to read this story. The characters were real, and the story flowed perfectly. I could not put it down, and I loved it! I couldn't put it down! I can't wait to see what happens next! I highly recommend this book to everyone!This was a great book. I love the fact that the characters were so real. I would recommend this book to anyone who enjoys a good story.I received an ARC of this book in exchange for an honest review.I received this book in exchange for an honest review.I was gifted this book in exchange for an honest review.I loved the story line.  The characters were well developed and the story was full of action.  I loved the characters and the plot.  I think this book was a great addition to the series.  I look forward to reading more books by this 	 1
Cool little camcorder. The mic has the same feel and feel of a regular microphone. If you have an extra mic, you will need to get the mic to be a little tighter. 	 1
Got it for my baby, it's an awesome gift for a baby who loves the baby he has.  Great for a gift for a baby who is a mom.  Great for a gift for a baby who loves the baby he has.  Great for a gift for a baby who loves the baby he has.  Great for a gift for a baby who loves the baby he has. 	 1
We've had to switch brands multiple times when buying bully sticks.  The last one we loved but they are out of stock and no ETA on when more will be in.These seem to be larger on average than others we have purchased, like someone picked the best ones ahead of time.  That was nice since even at the pet store, you might not have enough to pick that many choice ones.But more importantly, they are the darker color my dog seems to prefer.  Some brands started out this way but then started selling packages were the sticks were more golden in color, and my dog didn't like those much.  I don't know if it's a change in how they process them, or what animal it comes from, but the dark ones seem to be the best.I have a male Samoyed and when he's in the mood he'll reduce one of these by half or less in pretty short order, maybe 30 minutes or so, then finishes the entire thing later.  When they are good he'll even eat up any small pieces.  He's a big dog at almost 70 pounds though, and only water buffalo horns and bones last any length of time.I've seen many reviews on many bully sticks wanting 'odorless' sticks.  I've not noticed them to be overly stinky but, it is a dried piece of animal, it does smell a little bit.  I don't even notice it unless I'm sitting by my dog, though. 	 0
I'm not a fan of cliffhangers.  I've read a lot of books that just keep getting stuck in the middle.  I can't tell you how 	 1
Great size and has some nice features, such as a USB port.The only downside is that it's very small.Pros:-Great size and has some nice features, such as a USB port.-Very useful for transferring data to and from PC.-USB ports are small and compact, which can be a good thing 	 1
This item was a gift--hence the name--to my son for Christmas. 	 1
The toilet was making a lot of noise while flushing. I discovered that the similar float unit was leaking. I ordered this part, got it two days later and installed it with no problems. Previously  I had a plumber retrofit all the stop/shutoff valves to the new quarter stop valves. This cost a few hundred dollars, but it is well worth the cost. The old screw turn valves with the spun steel water lines are notorious for leaking after they have been installed  many years and you try and shut them off. The new quarter turn valves eliminate that problem and also come with a high pressure braded steel hose that is easy to disconnect. That made changing this fill valve a snap. I turned off the water at the quarter turn valve, flushed the toilet, got a sponge to dry up any water left in the tank, disconnect the water line, remove the old valve, compare it to the new valve and adjust the height if needed, install the new valve, turn the water on. Check for leaks. DONE!  The new valve works great, and was delivered to my door for about the same price as it would have cost to go to the hardware store. 	 0
Love these! Perfect for a weekend trip, or even just for a weekend workout. I have them in a pair of the best quality, and they're the best I've found.I like it.  It's not a large, compact size.  I use it for hiking and also for a 2 day bike ride.  I'm very happy with it.  It has great durability and is great for running.  I am very happy with 	 1
This sounds like a small, bulky, lightweight, comfortable, and inexpensive light. I have one in my bathroom.  The other, a small, light-weight, portable light, is just a bulb.  It is a thin, plastic, light-weight, portable light.  It is a great solution to the most common problems with low-energy LED lighting.  I will say that this LED light is not meant for an everyday use.  It is very sensitive to light and is very bright.  The light is very small, which is why I put it in a larger light.  It is designed for use indoors, not outdoors.  It is a good, inexpensive light for the price.  The "top" is bright and bright.  I like it.  I have a little flashlight that is aimed at my bedroom 	 1
Love this set of clippers. I have used it at least 4 times. It's a great set. Well worth the money I paid and it comes with alot of guards for different hair lengths. Would definitely recommend this product! 	 0
I purchased this and set it up as an external HDD for my computer, and I am pretty happy with it.  The drive itself is solid and the SSD is solid.  The only thing I would change is that the size of the drive is adjustable.  I would also have liked to have a USB 3.0 hub, but the hub is not compatible with this unit.  I just installed a new SSD and the drive is on and running with no problems.  The drive is very stable, and I have no problems with any of the features. 	 1
Works as described. Did not notice the honeycomb at all on the 5x scope. 	 0
As you will see in the attached image, I have thick thighs and a slightly big butt for my size but I usually wear a medium in compression pants, the smalls fit but are difficult to get into, but the mediums are usually perfect. This medium feels like an XS, and I had to squeeze my way in there. If I would have gotten a large it may have fit much better. I love the waist though, I have a small waist and usually high waisted pants don't fit well because of the size difference between my hips and my waist, but since these run a bit small it fits me well at the waist. I also like the feel of the fabric, its soft, and even though it stretched a bit when I put it on as compression pants do, the fabric didn't become see-through like some yoga pants sometimes do. I need to test that in the sun but so far so good. I included the shot for reference, as I find it helps me when buying clothes online to see real women wearing the clothes, and I can almost never find someone with my shape, so I hope it helps women with a similar body type. I received these pants at a discount in exchange for an honest review, however that did not affect my opinion of the product. 	 0
I'm 5'6 140lbs. I ordered a size up. It fit perfectly. 	 1
I loved this book. The last couple were kind of disappointing but this one was wow! Back to the kind of Mercy book we all know and love. Great story and I highly recommend it! 	 0
A nice affordable starter set in the series with many good details. The large dark red octopus looks amazing, and definitely does not disappoint. The diver has good detailing with a nice print diving suit, some of which is in bright silver. On the back and front there is black-and-red upper body, the figure has a red helmet, red flippers, a grey air tank, and a transparent light-blue diving mask.The yellow-and-grey scuba scooter has great detailing with rotating propellers, two harpoons and bendable arms which the diver can use to explore the sea floor and possibly to poke at the poor octopus. Lastly you have included in this set, is one light green seaweed-type plant on a round plate.All in all a nice little set on its own, or great point to start collecting and adding to new Lego City Explores set. 	 0
My daughter loved this and plays with it daily. I will say that it's been a little hard for her to open the lid. The box itself is pretty sturdy and it's pretty sturdy. 	 1
Love this thing. Wanted to use it as a long-term storage container for my small vacuum, but it's too heavy and I don't want to have to use the 	 1
This short story focuses again on Luke and Simon and serves to show just how strong and lasting their love is."I've loved you since the first moment you kissed me to shut me up. Nasty tactic, as I can't object when I've got a mouthful of your tongue. There has only ever been you since that moment. And there will only ever be you, Simon Bryan. You are mine, only mine, and if anyone ever looks at you again, I will string them up by the balls and kill them, slowly and painfully." Luke to Simon"I've loved you since the first moment I say you. Little did I realise what a possessive pain in the ass you were going to be. If I'd known... I'd still be here now, even if you are a high maintenance (insert an amazon declared naughty word here)." He brushed his thumb over Luke's cheek, laughing softly at Luke's look of outrage. "I will always love you. You fill my head and my heart. There will never be anyone else in my life, Luke Murray. Just you." Simon to Luke.No great drama in this story, just a nice acknowledgment of love. 	 0
Shirt is large, basically t-shirt, and the design is comfortable.The only reason I ordered this is because I had a lot of trouble with 	 1
Great fabric and colour. Turned out exactly as I had expected. Also did not lose any colour upon washing. 	 0
Lots of good info on the USA-USSR crypto war, quite a bit of cold-war politics mixed in for understanding some of the technical issues.  It is a long book and I found it was best to read and at appropriate points take a break with another book and then come back to resume this one. 	 0
"The Shambling Guide To New York City" by John Grisham.The Shambling Guide To New York City is the most comprehensive and comprehensive book ever written on the subject of urban planning. It covers the most comprehensive and comprehensive of urban planning principles and is the foundation of the 	 1
This standalone story was very good.  There were a lot of typos and misspellings, but it was still worth reading. 	 0
This movie is as good as the first one I love them both 	 0
After my first night sleeping on a NeckBone pillow, I ordered another one so my husband could have his own, too. I could already feel improvement in my neck and shoulder problems after just one night's sleep. My only complaint is that I wish these came in more colors, or that extra covers were available separately. 	 0
Had issues with being outdoors and the unit not turning on.  Appears to have an issues with the battery compartment keeping water out when it rains.  I allowed the unit to dry out and it never came back on, even after several days of sunshine in an effort to see if it would charge.  Worked great up until the rain. 	 0
They do what they say, but the quality is just not good.The only one I can think of that is the plastic.  	 1
Daughter wanted a Plum Pudding, so I bought this. It is a lovely little variety of 	 1
This bucket is huge and comes with utensils such as molds and rulers and more than adequate capacity for play doh.  It's labeled as appropriate for ages 3 and up and great not only for storage but easy travel.  Like most toys it's made of rather cheap plastic so the only question is whether or not it's durable.  We will test it out over the next few months and see what happens. 	 0
A real "who done it", and it was an interesting read.The story was a bit different than the typical romance, but it was still fun to read. 	 1
It's really fluffy...that kind of freaks my dog out (LOL) but she will get used to it.  I know that in time it will flatten, but that is to be expected.  I think this  dog bed will work out great!. 	 0
I've been waiting (mostly patiently) for the third book in the Weston Family series.  I loved the first one so much and was sad to hear the publisher dropped the series.  Henry's book was worth the wait.  I loved that the conflict facing the couple was not external to them but internal fears that the Diana most conquer before getting her happily ever after.  After reading so many books that have gentlemen spies or villains it was nice to read a book that focused on the characters and their relationship.  I loved this book and hope that more Weston books will be coming. 	 0
Did not fit as expected, but it was fine. Very good quality. 	 1
My late husband and I received this as a wedding gift in 2003. This coffee maker will grind beans, then brew, or you can just put ground coffee in it. For the most part, I just use ground coffee, but on occasion I'll buy whole bean coffee, and it works great. Some other reviewers have said that the grinding mechanism is loud, but I have a separate grinder, and it's no louder than that.If you don't want to grind, just brew, there is a "grind off" button that you push before turning it on, and it just brews, without grinding- easy.You can set it to make coffee at a pre-set time, and I've never had a problem with this- it's easy to set.The coffee is brewed into a thermal carafe, and this works GREAT- my late husband would often get up around 6 am and brew a full pot. By the time I woke up at 8:30, it was still steaming hot, and no burned coffee from an under carafe heater.The unit looks great and doesn't take up too much space on my counter.The interior pieces come apart (basket, piece that holds the basket), and are easily washed in the top rack of the dishwasher.Some people have complained in these reviews that they don't like the plastic insides, but I've had this machine for 4 years, and there's been no problem with anything breaking or malfunctioning in any way. There is also a mesh basket, which you can use as a filter, but if you remove it, you can  place a regular paper coffee filter in it's place.I love that at parties, or on a nice day outside, I can place the carafe right on the table, and the coffee will stay hot for a long, long time.I've had this machine for 4 years, and have been very happy with it. I've purchased several of them as gifts for people, as well- and everyone has loved it. 	 0
I liked getting an American based movie and that they changed some of the terms such as Muggle to No-mag (spelling?) because that is true to the culture, America may be the offspring of Britain and we may all speak English but we still change things to make it our own lift vs elevator for example.It definitely had a different feel than the previous HP movies, darker, older, more mature. But it's still neat to see the origins of some of the HP lore 	 0
Fits on my Macbook Pro 13" and the Macbook Air 13" also fits the screen perfectly.I had to replace the case with the new case, so it is not that big of 	 1
It was my second time to watch this movie and it is good every time.  It also includes some life lessons for all ages. 	 0
I bought two, one malfunctioned within a week. The alarm goes off several times a day. I placed two in the same room, this one goes off, the other other doesn't. Placed both next to an opened window, same thing: this one goes off for no reason and claims there is fire. 	 0
It's nice to have something handy for the dogs that you don't need a prescription. 	 0
Great product, made in the USA. Great Product!Very good quality. Nice bag. 	 1
The foot beds start off hard but mold to your feet over time. I normally wear a size 10 but went a full size up to fit comfortably. Love the styles. Extremely cute. Well made and a huge difference for my plantar fasciatis. Not as painful as I am on my feet a lot. Bought a couple more pairs to invest in my feet and overall comfort. Unfortunately at the larger sizes have fewer selections. 	 0
Was disappointed; found it boring.  But then I've become addicted to Breaking Bad, fast action/violence/suspense,so this might have spoiled me for John Adams more slow plot development. 	 0
Patterson is my FAVORITE author.  I love the way he explains how science works 	 1
Our grandsons, age 1 and 3, love this! Hours of shared fun! 	 0
I enjoyed this book very much but then again I love Nora Roberts books!  It was exciting and a page turner, looking forward to the next two books! 	 0
Very light & stylish, keeps my hand warm & dry. I will keep this bag in my car 	 1
Excellent antenna,  strong magnet,  strong cable.  Easy to install.  Great product!  Works as advertised. 	 1
These are sturdy filters unlike some others brands I have purchased with flimsy cardboard frames. 	 0
Matt Handle provides the reader with an easy to follow guide for learning to make a difference in the lives of two people who are struggling with both emotional and physical pain.The book is written in a way that will 	 1
So far so great, I've had the medium and large for about a year now. I'm using them for the first time since I got the medium, and it's great.I have a dog that likes to be outside in the yard.  This one is perfect. 	 1
They fit and they work!  I love the look and feel of these!  I have them 	 1
I'm wearing now. I have a lot of different color and style underwear and tidy whites fit right in. My girlfriend says it reminds her of her 1st  real boyfriend and I'm 70. 	 0
Really silky and good feel to it. I have it in a rental and the color hides blood well (hey thats why I buy chocolate). They stand up to heavy washings too. 	 0
