sentence	label
USA Today Best Selling Author Jacquie Biggar's Favorite Character #mgtab #amreading https://t.co/txF9kw1Qmo	0
RT @DanielHuwLewis: Joel Corry in Eden!? What's next?&#129300;&#128514; Fucking M.A.D playing a gig in Sax!?&#128514;	1
#WallofSport News: Lazio flying under the radar in bid to gatecrash Champions League places https://t.co/fDoRUL6MQk	0
@everest108921 weight and appearance, everything else is going okay for me i feel.. just gets to me at times	0
Eat brussels sprouts like popcorn: Brussels Sprout | Recipes | Heirloom Meals: Savoring Yesterday's Traditions Today https://t.co/woiZH1gqPp	0
RT @jinw00sus: Haters : yg artists are bunch of elitist and arrogant fuckers who hate everyone Dara : https://t.co/QB0Y4O6epR	1
If ya'll don't trust your man that much there is more issues than that clown https://t.co/KF9rP0Oo7P	0
Hi @Harry_Styles. How are you? If you read this would you mind following me please? Have a nice day. &#128522;&#128586; #SignOfTheTimes -284,576	0
S I S T T T A R SISTAR BABY STOP BREAKING MY HEART (OH NO) YOU HEARD ME NO MORE NEXT TIME I HOPE YOU GOT THAT BOY	0
RT @protectIauren: ed's attitude is so fucking ugly can he just shut up and sing some sad songs	1
Alec Baldwin, Tina Fey and More Take Aim at Trump and Pence for ACLU Live Benefit https://t.co/oD6KWMybwh https://t.co/kniVIxN4Bk	0
RT @awecoupIes: When you get on his nerves but he cant stop fucking with you even if he tried https://t.co/7FglLARs55	1
Many compliments! good! RT @richtheteach: The latest The AtTechEdu Daily! https://t.co/O3xulcBCru Thanks to @Sarel2009	0
"RT @HerAuraSpeaks_: All men do is lie and say ""I fell asleep"" lying ass fucking bitch you weren't sleep hoe."	1
@Da7e At least there's an actual movie to argue about there. I don't know how you can do it though. Seems like runn… https://t.co/UhnL3OUtkb	0
As for me, I've listened to a LOT of Adele after breakups, so much so that I now always associate those songs with… https://t.co/33lC8Ci5Db	0
♪❣ Vintage Limoges French Porcelain Shell Dish Vanity @duckwells #Limoges #French #Porcelain… https://t.co/WHgThbkxPr	0
RT @tokenfag: I fucking swear to god I just won Twitter https://t.co/LHwLSW02fN	1
#tittie fucking nude swedish girls https://t.co/uqdhKEvM7Z	1
"RT @champagnefeeI: i hate when ppl say ""who hurt you"" like BITCH EVERYBODY WHY"	1
@fataImj Women HAVE A CHOICE to ask for permission/opinions of others about what they want to wear coz it's their FUCKING CHOICE.	1
Here's a little taste of some of the things that happened while I was away from social media… https://t.co/dVGrwybkfp	0
@tajindermenon I am actually commenting on a Pakistani trend, which is trending in Pakistan and I have every right… https://t.co/nxZzzatF6j	0
Practiced in a fuckin hailstorm today yo ive never been so cold	1
A Sister's Love: When She's Cut I Bleed...and Cut Him! We May Never Know What Caused Solange to Release Her... https://t.co/4ChBi307Vc	0
@itsBayleyWWE (w/ @aaronsolow) on the Red Carpet Credits @TheBethPhoenix &amp; even @NatbyNature for being a reason she… https://t.co/91LyzCxT6E	0
BITCH I THINK WE'RE TAKING A QUIZ ON THE PAGES WE READ AND IM FAILING THIS BAD	1
You'll Want To Buy Jennifer Lopez's $25 Earrings, ASAP https://t.co/meg9570RCw https://t.co/KCiwJXye7S	0
@wagecuck Kim Jong-Un should just fucking nuke us, end it, we haven't learned anything. https://t.co/ymTpMo0INJ	1
@Regina_F_George @caitlynn_bacon I just always hated them my mom used to make them all the damn time &#128557;	1
Designer needed for internal comms team. Based in West London. Check out the spec here https://t.co/ynCqLkegKJ	0
RT @NoHoesGeorge: I'm officially taken &#128553;❤&#128274;as a fucking joke	1
RT @estalitanna: bitches always tryna find a way to hate on you like worry about ya damn self &#128514;	1
@McCartney_NFL @amiiiyah @ipeneIope Don't knock organic. @amiiiyah and I will organically beat you up.	1
They did it! High silver and first place for their small group:) That trophy is well deserved!… https://t.co/YYRpwNSSAL	0
"@SabrinaAnnLynn Realize my dream to see written ""follow you"" when me comes into your profile. Te amo♡"	0
"Fitch may be next to slap South Africa with ""junk"" rating https://t.co/oaL8Xy5pXc via @Reuters @Nasdaq"	0
@ABC Some 40 plus people watched this online and not one of them SICK BASTARDS had the decency to call 911. WTF is going on out here ?	0
having a threesome and sucking both of there cocks and him fucking me https://t.co/rZaz0b2JC0	1
Economic Times - Market News - IT real estate could be top contra bets of 2017 - https://t.co/5ssMQBmT1y	0
U.S., Japan in talks to prevent China acquiring Westinghouse ‹ Japan Today: Japan News and Discussion https://t.co/qIZ41R2DK6	0
@Shakuur89 @Somalihistory How is that working now? Ethiopia is in total crisis &amp; Kenya might collapse do to ethnic… https://t.co/tn9inax0TZ	0
To acquire the habit of #reading is to construct for yourself a refuge from almost all the miseries of life.― W. So… https://t.co/V7RMklq454	0
RT @GolfWangTM: Take yo fucking hat off https://t.co/IZpSzXMjPM	1
RT @Adilis_: bitches that don't like u will swear u ugly or a hoe like bitch u mad cause im neither and you're both&#128553;	1
I liked a @YouTube video from @fatnoobtm https://t.co/DE5MljsYWT WINNING $560 ON GREEN | CSGO ROLL IS BACK!	0
Joe Mixon is visiting #Buccaneers in the light of uncertainty around Doug Martin https://t.co/jabTsuLi54	0
I’m fighting with @SickKids to combat childhood #MentalDisorders. What’s your VS? #SickKidsVS https://t.co/McjoV6sikA	1
@bsnider_22 @AHartwig01 @Scottr3126 @jw2008gcc @StriveSoftball It's a greed thing he probably doesn't really know what the NPF is.	0
In Household and Business Appliances category: JWT India wins gold for @Goldilocks' Disclaimer 1, 2 3, &amp; 4! #ABBYs2017	0
I have so many events to attend with adenike this month &amp; next month &#129318;&#127997;‍♀️ why is my schedule packed	0
@msnicolesalera @LickabichTwitch Oh god look who is here...lick let's take it to DMs cause she's only gonna make this worse	0
"Don't miss the LifeLine ""3 Paths To Patience"" @lifelettercafe https://t.co/BfOQ3GKHUy @The5ElevenZone @DavidJBMiller https://t.co/u8E1x97cZM"	0
Conservative's like @oreillyfactor are selfish, egotistical, misogynists who tell others to lead a life they don't. Lying, horny hypocrites.	1
RT @EleeshaGomez: I have a really bad attitude when I'm pissed	0
@ThomasSanders I'm a hugs person too! Unless people ask not to be touched, they're getting a hug. You are getting a huge hug when we meet!	0
@zaynmalik Hi zayn, Thank you for inspiring me every day and for teaching me to be proud of who i am, Mind follow m… https://t.co/WR7Fz01T35	0
RT @legalskam: This fucked me up. Cos yeah we get music but T and H did this with all the worldly noises around them. Not to menti…	1
RT @hvpnotized: gUYS WHATS WITH THESE FUCKING SIRENS	1
@AngelooNoLackin when don't you , you fucking slut	1
Maria Franke #91 won the first round of DMV MX Ladies Cup. Nicky Van Wordragen Hubers and Larissa Papenmeier #423... https://t.co/fzarr9LJwJ	0
Out here in Florida doing what I love. Bit of hip mobility before my sesh, hips moving nice! @ASICSUK @rocktapeuk https://t.co/Q4MIDSMhUk	0
RT @EightSixForbes: LETS FUCKING GOOOOO AHHHHHH https://t.co/iL8rYkmvFC	1
@punablog British band Mic Lowry have released their new music video for #WhiskeyKisses Check it out?! https://t.co/gps8SddE1O	0
@bjplink @BranScarbro We went on the drive back and it was definitely a highlight! We had to reserve spots in advan… https://t.co/JKr47bwyRQ	0
Pat Hickman explores the passage of time, the inevitability of change, cycles and seasons: https://t.co/luOakiJlJZ https://t.co/BekSmv3HPN	0
Jaclyn and Nikki Benz fucking with Marco https://t.co/J5Nlc2Go52	1
"""Name Of The New IPHONE Has Just Been Revealed! And Is Not What You Expected... https://t.co/120P0kIUBU"	0
"@dessadarling If it's not ""pot liquor"" it's another phrase carefully crafted to embarrass our kids. Just ask my sons."	0
Swimming pools nasty af. Every1 lowkey spits and blows their nose in there. And that shit aint got anywhere to go and we swim in that &#129314;&#129314;&#128567;	1
@amb_ah We manufacture a longer lasting ball at a competitive price. More value, more corners. Everyone wins... check us out!	0
RT @jinkistar: HE TOOK A PICTURE WITH THE SHAWOLS AND THEN THE STREAM ENDED I CANT BELIEVE THIS IS REALLY IT IM SO FUCKING EMOTION…	1
#Gambling No wife can endure a gambling husband; unless he is a steady winner. - Thomas R. Dewar #quotes #followme	0
@CianTracey1 Really not having an luck!! Such a fantastic talent, hopefully we will get to see him get over this i… https://t.co/ipsp0JsBB5	0
RT @girlposts: I hate when a song reminds me of someone I give 0 fucks about	1
RT @jameswaless: Eat 2 bananas a day and you won’t believe what it’ll change! Crazy! https://t.co/LBTWPwPqL5 https://t.co/aiRjjtRVIN	0
RT @mialozzano: ew @ all the salty bitches that give u dirty looks when u walk bye	1
Bill O'Reilly's History of Settlements and Harassment Detailed In Scathing New York Times Report - Hollywood Reporter …	0
It's raining cats and dogs at Melrose Park Elementary School! The rate of rainfall is a drenching 3.25 inches per hour.	0
@madeIynpaige I am FUCKING TERRIFIED OF HIM, I have never met anyone scared of him too	1
The best part about smoking trees is that you can smoke all day long then when you wake up ur ready to do it all over again..	0
Okay @droidconit, the boss will see you now!! #smarterthanyesterday, #learnsomehingnewtoday!! https://t.co/NUt65Wq3My	0
@rootfiles If u want we can do some fucked up things if u want :)	1
Virtual Reality Sex Dolls Can Be Programmed. Is The End Of Prostitution Next? https://t.co/KyviQsuF64	1
Shooting again light trails.. (@ Crown Istana Bukit Serene in Johor Bahru, Johor) https://t.co/wYdiG6pngg	0
I am an Indonesian photographer touring the US National Parks to raise awareness back home! Here is my third park:… https://t.co/7vDBCnTvNb	0
@AfroPig23 @NBA2K_MyTEAM I guess there was a reason why lots of people got d wade too this week lol.	0
Mid Century Widdicomb dresser. #heritagetrailmall #shopwilmette #redefined #antiqueshopping… https://t.co/rCwify6QkS	0
Birthdays can be so overwhelming, I get so shy. Like EVERYONE I know on the planet reaches out. So thankful for another beautiful year.&#128512;	0
There is nothing wrong with the ad people. You just made a huge deal out of it https://t.co/hm2glLKmfA	0
I won at Paris stage with 300 points! Challenge me now![https://t.co/t0mWgbWzLl] #Bowling_King https://t.co/dZd5QSOmnH	0
RT @RiRiHumor: it's almost been 5 fucking years and i'm still in shock https://t.co/DoZpdSjqBL	1
Starnes on Trump: Most Incredibly 'Deplorable' Speech in Presidential History | Fox N… https://t.co/5CKXa9qQac ➜… https://t.co/Gjcbcww7Fm	0
https://t.co/tdo6muKvK1 https://t.co/eHYDRjzAwm PornPros - Dillion Harper and Ava Taylor fucked in threesome https://t.co/NL0on8rfue	1
@JimSterling according to IMDB, the actor has released many albums...this needs further investigation.	0
Want to buy a new product or have any queries regarding the existing.. Just Dial +91-8880704466 and reach us from a… https://t.co/qjQSiV9KUg	0
No one FUCKING cares her photo needs to be all over the media https://t.co/1RPRwHy1ht	1
Greetings Shinobies We all knew that Tsunade is bad at gambling... but why it's so hard to beat her in dice... https://t.co/XeuM5LoIws	0
"RT @SexualGif: Dude looking at his shorty like ""Man I'm bout to say fuck this stupid ass prom"" https://t.co/YrFIHNIfnU"	1
RT @AcaciaBrinley: Do re mi fa so fucking done w/ u	1
Pictures of Celebrities with different body fat percentages https://t.co/mTkq4LX2T1 https://t.co/xzFjyvj6K8	0
Ya Allah fulfill my dreams. Ya Allah give me success. Ya Allah give me a bright future. Ya Allah bless my parents.	0
Bring your little'uns to zazu's this Easter school holidays and they'll eat for free (T&amp;C's apply) #whatadeal… https://t.co/YOniFtPQZb	0
Reason why Kyu get so much loves : He never leave venue without saying goodbye to fans, always accept gifts even bodyguards not allow to &#128547;	0
Crap polls &amp; this latest news clearly signals desperate times. The BS we have to put up with by this govt just neve… https://t.co/THYfVH3zEN	0
@lorigillespie06 @williamlegate @NicoleVed @realDonaldTrump @WhiteHouse It took Obama 8 years to fuck it up and you… https://t.co/zlDVYhpVpU	1
RT @_parrilla_: Did I fucking ASK https://t.co/XP3myqtibB	1
The ambassador must stop spreading fake news. Kenyans don't support Nkurunziza. Period https://t.co/aHXPzegQc9	1
RT @shanedawson: trying to sell a TV show i wrote &amp; i wanna make it so FUCKING bad.can we get #itgetsworseSHOW trending?? i wanna sh…	1
Dimitri Vegas &amp; Like Mike - Stay A While (Mauricio Cury Bootleg) #NowPlaying https://t.co/ubb0TvRwZ7	0
Jay Richards And His Boy Friend Make Asshole Fucking https://t.co/RM1RzFnxUP	1
RT @the_ironsheik: HULK HOGAN IS NOT A JABRONI...... APRIL FOOLS DAY YOU FUCKING JABRONI	1
@nowin2613 Hayes is wrong when he calls the filibuster anti-democratic. It's not. It requires bipartisanship and protects minority.	0
Democrats won 66 million votes besides your base fucking everything up in 2016, We were stronger together before No… https://t.co/3RnTRFncl4	1
Planned Parenthood’s Richards says she wishes more women... 》 》 https://t.co/EwB3D8QTi0 https://t.co/M3B24KMoED	0
RT @bourgeoisalien: [after I attempt anything] fuck that	1
How to start organizing your things and clear your mind: https://t.co/PguhbizqlQ https://t.co/1uWr9YMfAA	0
Woman Writes Open Letter To Parents-To-Be Considering A Unique Name For Their Baby https://t.co/VI6LnbmKRc	0
@prithviprasad99 @joshuaskinner36 @Double4official you are always more gay than me, i said it first you can't rever… https://t.co/brmofCaUhI	1
Don't forget to ievite people from off-Twitterdto follow you on Twitter. Include your actual Twitter ID	0
Gotta send videos to selfish niggas...that nigga hate sharing.	1
@RealDLHughley trump doctrine, don't fuck with trump! Finally a strong president that doesn't play with evil fuckers.	1
&#128172;️⚽️ In quotes: @BaptisteTasha keen to take the positives from narrow #WomensFACup defeat last time out. #AVLFC… https://t.co/CijxOmEGtB	0
RT @rejection: taking naps is risky you either wake up refreshed or terribly lost and feeling like shit	1
@markgelband can u get me up to speed as to why all this wasn't discussed years ago? is it that we had to push xcel… https://t.co/HTuRs995MP	0
Brokenhearted today for the people of Virginia who are struggling without care. And mad as hell at the @VAHouseGOP… https://t.co/8045mhQb6R	0
Okayyyy soooo I'M SEEING JUSTIN IN A FUCKING WEEEKKKKKK OMGGGG &#128525;&#128557;&#128557;&#128557;&#128557;	1
@CHA_NNNNN @jaehwany0406 Cutie &#128525; My 2 fav vocalists &#128536; HBD @jaehwany0406 oppa! And Good night Hakyeon oppa! ❤️	0
Guuuuyyyysssss this is siiiiiick!! #Radio1057BdayShow4 is happening at @CocaColaRoxy tonight! https://t.co/kYTkL0DMPh	0
And how that stuff becomes Identity, how it becomes adopted and what happens in cultures with different gender norms	0
Too many girls rush into relationships because of the fear of being single,then start making compromises,&amp; losing their identity.Dontdothat	0
@caspianofnarnia @ACLU Spanish is the only language of many folks born here legally. My family used Irish when I wa… https://t.co/MR1XXMBP6u	0
@PalmerAlan @ASOS @ASOS_HeretoHelp Hi Alan, if you'd like to DM me your tracking code I'd be happy to look into this for you - Liam	0
#AmericaIsOverParty Me:*makes joke about being drafted* Also me:*prays to not get drafted* https://t.co/eKn9eJy5qT	0
its funny bc people think im quiet but im just listening to everyones convos and figuring out ur weaknesses to destroy u later in life	1
RT @rejection: taking naps is risky you either wake up refreshed or terribly lost and feeling like shit	1
Gråbo Weather Data 08:00 AM Temperature:5.1oC Humidity:79 Wind Gust:0.0 m/s Dir: SSW Rain today: 0 mm This month:0… https://t.co/fg0gOfVJZt	0
(had breakfast in the morning) (accidentally went to go get lunch) goddammit there goes my meal swipes for the day	0
RT @Darius_Lamon: Trilogy ep.. for eveybody who support us. mutha fuck u if u ain'..!! https://t.co/gsYR3ggxrs	0
Selfish. Another selfish penalty at the worst time. 5 minute power play for TBL now. Fucking idiot	1
RT @CerromeZONE: This shit got me fuckin CRYINGGGGGG!! Cuz the lil nigga aint even want this stupid cut just look @ his face &#128557;&#128557;&#128557;&#128557; https://t…	1
not sure how I found out about her but this is really cool I highly recommend https://t.co/LGGYjQbKat	0
@ksooanti lmaooo yes; and everyone chiming in. minseok claiming he didnt wanna say but he thought it was the same too ~	0
Brutality: Ekiti court awards N20.25m damages against Police https://t.co/j03fcMCFmx https://t.co/78SnuxYokg	0
RT @7_DREAMERS: [PIC] 170405 Jacket shooting scenes in MelOn Magazine (5) #드림캐쳐 #DreamcatcherGoodnight https://t.co/VczKycfgDS	0
Purple Hy feat. BIGBABYGUCCI (prod. Grimm Doza X TayMasterChef) REALLY NEED A COME UP https://t.co/aOThMq9SgV	0
I already had to use my horn on 3 idiot drivers ON MY FUCKIN BIRTHDAY.. can you not be stupid for a day? One day &#128580;&#128580;&#128580;	1
RT @elijahdaniel: if u think im not wearing a flower crown to coachella ur out of ur fucking mind	1
Oh goddammit, Brontide have officially called it a day. Those two albums were absolute gold, really hoped they’d come back.	1
@Michael5SOS MICHEAL THE TICKETS FOR THE ARGENTINA SHOW ARE FUCKING EXPENSIVE AND I CANT GO.IM MAD	0
If you're mutuals with that heyheyhailey girl fucking block her she's a horrible person	1
3 days until we reveal our location for our Easter Service on 4/15. Stay tuned! https://t.co/dk25dh6yuk	0
RT @_8thhokage: I'm sick of this fuckin El Paso wind	1
@PaulTownVEVO YOU FUCKED IT. Should have been THUPER THERUM.	1
&lt;See How Governor Okorocha Greeted Obasanjo When They Met In Abeokuta (Pics) https://t.co/E8EfjGe74j	0
Why Netflix's Success Could Lead To An Industry-Wide Strike https://t.co/thtjGx7m0S https://t.co/KXy4VNdUgB	0
@annedecker @WayneJ28791698 @seanhannity Maybe, maybe not. Tantaros is rumored to be going back to Fox.	0
So. An excellent start to the new under 18 team. Just a few short hours and quite a lot covered. Cheers.	0
NEW DELHI: Union Minister Kiren Rijiju today criticised the Delhi government's move to pay fees of a lawyer repr…… https://t.co/9f9J5m0JBq	0
@michaelirvin88 I am still bummed I didn't get a picture with you. Those people working at that venue don't exactly… https://t.co/t8Rkjx6seL	0
He looks like he's explaining something with his slow drawl and I'm just...I can't https://t.co/a6TtCZqUdR	0
You're not interested in pursuing stale goals; you need to hav... More for Aquarius https://t.co/8HoIDjB3YS	0
RT @TheBloodShow: Bitches fuk wit lame wack nigga after lame wack Nigga &amp; try to get on here generalizing men. Bitch shut yo bad taste havi…	1
Ok look, if the world is gonna end can it happen before 2:30 tomorrow cause I'm not prepared for these test. https://t.co/oYcCuMA3BM	0
Been a lot of places. Seen a lot of shit. Constantly surrounded by stupid people but new york n florida whole another level of stupid.	1
@amberlouford @dcfoster_ @AP We won't even look at the liberal flipside of that coin. I'll do you a favor. You're welcome.	0
36.45Cts.Nice Blue Labradorite Fancy Antique Designer Gemstones https://t.co/LVJqvsuSO0 https://t.co/Pt4MEXy8bI	0
@keithdunn Lawyer math Keith? That would be just over a quarter Barkley. You should have another cup of coffee.	0
RT @rejection: taking naps is risky you either wake up refreshed or terribly lost and feeling like shit	1
Eagle Missile was to have flown a lofted supersonic trajectory &amp; of course considered for a nuclear warhead.… https://t.co/WWCLbNsXqL	0
11 Innocent Kids Who Have Committed The Most Terrifying Crimes. #8 Gave Me Goosebumps https://t.co/KQ5MXfaxhW	0
friend: bro my grandma just died &amp; my dog got cancer :( me: get ur negativity out of here pussy, chill vibes only &#128526;&#127796;&#128175;	1
@louisemcsharry What does she have to DO Louise!!!! the amount of her songs I know all the words to is verging on pathetic	1
Take a walk with me And we'll go dancing in the rain And baby we'll run under a tree Ill look at you You'll look at me	0
6970's Youth Exchange students spent the weekend in Fernandina Beach and Amelia Island enjoying fellowship, a... https://t.co/97fr74vBlF	0
Nintendo Switch emulator bait used to spread malware and ransomware, warns Norton https://t.co/geXgJswzuI	0
#vintage #buttons in vintage cake tin. Someone's life and story for £15 #Totness… https://t.co/TdteRpT8nE	0
RT @NamasteHeaux: #ShootYourShot is just another twitter event I can't participate in because I'm shy and ugly &#128553;&#128553; https://t.co/LU6rEdbG10	0
@andholl77 @NightOwlsNE New evidence-based Ripper theory/book written by top criminologists Drs Baden, Lee &amp; Wecht:… https://t.co/fXd0IOXIum	0
Beijing to strengthen authority over Hong Kong through ‘legal means’ https://t.co/QkyoDLcinV https://t.co/eXlFyYrGOy	0
RT @ITECONFESSIONS1: das fucked up.... https://t.co/sWW4ucmdp3	1
I love spending weekends with my friends but I cannot wait to spend next weekend all cuddled up with Khloe and watching movies	0
Thinking about your place in the outer world is more of a ment... More for Libra https://t.co/gJw7hyBV3L	0
one person followed me and one person unfollowed me // automatically checked by https://t.co/YaA6U8gqgR	0
RT @Smook_Dawg: Them people who mad and act like they don't know why you cut the ass off ! &#128514;&#128514;&#128514;&#128514; https://t.co/EUaeuWCZHN	1
RT @FightLouisiana: Y'all need to stop dick ridding these ugly ass prom pics&#128514;&#128514;&#128514;	1
@iSnapshot_ Ok could you try to reset your picture settings by following the instructions on https://t.co/OPX0VHZYDl ? #XboxHelp	0
#america #film Watch Havenhurst (2017) full movie here: https://t.co/uO9fY3CSh0 https://t.co/5iBIiNzQ1A	0
@MattMackowiak @BoreGuru @Cernovich Why? It makes no sense whatsoever that Assad would unnecessarily use chemical weapons	0
"@KosharyMan @justfatimah17 ""Can"" is the operative word, doesn't mean He will. ”Allah forgives all sins,” means He i… https://t.co/NnO1UkEzqg"	0
This is GOOD. This right here is really GOOD. My anniversary sweet treat for me. 15 years of… https://t.co/mG4q11eMsz	0
RT @jameswaless: Eat 2 bananas a day and you won’t believe what it’ll change! Crazy! https://t.co/LBTWPwPqL5 https://t.co/Aj8RWeGyFC	0
@FranEHennessey This is one of the things I love about #Chagall as a #poetry subject. I think essentially, what he… https://t.co/PGTV8O6vLz	0
RT @BadFatBlackGirl: So what the fuck was yall using before??!?!?! https://t.co/S2uOw7Bc5l	1
DEPRESSION-do as warren buffett +all billionaires do when they're depressed=THEY MAKE OTHERS DEPRESSED-Haha https://t.co/xF7c6EvLB0	0
remember being a teen. my mom didn't care how I came home, as long as it was before midnte. if 1 min after hell hath fury.	0
@GothBitches bro you've been awful for awhile holy shit	1
When you realized you done fucked up https://t.co/M07zAw5ipq	1
"@msonbum @bfraser747 @newtgingrich Please put government back on the ""Tracks"". Bring back our integrity, fairness,… https://t.co/1drbPdsheM"	0
You're looking forward to taking a break from the serious side... More for Aquarius https://t.co/qUnWnXt5sy	0
CHECK OUT #PutTheCuffsOnMe ON @Spotify ITS FUCKING STUCK IN MY HEAD @TheTide @TheTideAustin @TheTideDrew… https://t.co/gf6CgjrDBJ	1
#couples sex webcam teens fucking niggers tube https://t.co/J2fJtRvN6Y	1
"""Tell her that– You know what, I'll do it. Leave it to me."" Quickly snatches the phone. He's gotten a little too… https://t.co/zPV3nJfs8j"	0
Sometimes I just stop and laugh at people who still think the 100 is a teenie bopper show if you watch it back it's unrecognisable from s1	0
"It's probably mad alarming actually. Cause ""shut the fuck up"" flies out of my mouth every 162 seconds, if even that long."	0
I fucked up I said I'm sorry now it's on you play stupid and give me away if you want too	1
@OhNoSheTwitnt ...and added to his discomfort he's mightily pissed off at having to pay tampon tax... the cheek!	0
RT @Adrian_21f: I must be ugly as fuck then https://t.co/QZsP45ljMB	1
https://t.co/e7RO70rJ5I #Rochester black cat involved in an accident on Shorts Way. unfortunately didn't make it pl… https://t.co/0TRgY8a9WH	0
#makemoney #getpaid Get Paid To Mess Around On Facebook And Twitter https://t.co/s9e0yRgWTu https://t.co/GKhXfijLDD	0
@LilLowey @KrankyKanuck @allenpeacock @DivineDigit @SlagOffTwits @MrSinister53 ohmygosh don't I can't even anymore	0
Paul Weller hails 'amazing' Teenage Cancer Trust at Royal Albert Hall concert #CinemaTheaterTv https://t.co/EDZeENSK1V	0
Your creativity bubbles up from a very deep well today, bringi... More for Virgo https://t.co/JPpwf9ZudG	0
Centrelink good news for others, but I have had bad Centrelink news, again, today, for Mi, situation, #unbeliavable, #Welfare, Australia,.	0
"[LISTEN] ""You should have thought about how conspiratorial they are before 2012."" https://t.co/AceoH7wQv6"	0
ACA vs gordo Tuesday 430 @ACA. Everybody come out and support the patriots. https://t.co/UwADJH3mEP	0
7 News at 6pm: Female motorbike rider dead after a crash with a truck on the M4. https://t.co/eHlgNPvh2H #7News https://t.co/t5YurZv7W0	0
RT @macairamanu: do you miss me like I miss you? fucked around and got attached to you friends can break your heart too and Im always tire…	0
(Wakes up fine) Me: oh hey looks like last night's workout wasnt so bad (reaches for phone beside me) Me: ASDFGHJKL @MarineBaeology	0
See my letter to MPs following two year anniversary since #ModernSlavery Act receives Royal Assent: https://t.co/latM5fquBS	0
Parcel Sorters, Willenhall, Market related #job #jobs #hiring #LogisticsJobs https://t.co/WeGzpzIYpi	0
How to Clear Your Computer of Focus-Draining Distraction by @nireyal https://t.co/8MxSzFQoTh #Productivity https://t.co/85gqnbtIow	0
Islamic State says U.S. 'being run by an idiot' - CAIRO (Reuters) - Islamic State said on Tuesday the United St... https://t.co/cYqs1F5m8R	0
THATTS MY BABY GIRL FUCKING ITT UPPPP&#128557;&#128557;&#128557;&#129316;❤️ https://t.co/l9Paq5kBuO	1
Nearly men Henrik Stenson and Dustin Johnson eye Masters glory #LeeWestwood #DustinJohnson #DustinJohnson… https://t.co/9d28lu1ycQ	0
Lol she got upset and her and the people she was with walked away from me. I rly feel so bad for some reason even tho it never happened &#128553;&#128514;	0
Just watched the new #PowerRangers film. Just relived my childhood all over again. Really awesome film.… https://t.co/JaU5MjXhxZ	0
Ordinarily I'd agree. But @JoeWalsh doing Chuck Berry was pretty awesome. And @ChrisStapleton is playing later.… https://t.co/IsSUZijgFv	0
"Warren Buffett, ""I could end the deficit in 5 minutes,"" he told CNBC. ""You just pass a law that says that... https://t.co/OvnzU7D50Y"	0
Designer Rodney Richardson breaks down the process of creating a new logo for the @Timberwolves https://t.co/7kpgjU1NTk	0
RT @RespectMy_Aura: Stop hyping y'all ugly ass friends up, thank you.	1
Interracial twink gets off fucking https://t.co/MuCqlqh9DB	1
RT @memeyard: Me: *makes a bad joke* My mutuals: fuck off Me: https://t.co/AY4qDEJFdp	1
@bbceastenders Terrible way for poor old Sylvie to go.... but to be frank I was getting tired of her, Glad she died… https://t.co/dKzhMCgJ8y	0
This is why I don't want daily contact. You are driving me insane. Can't you set up another email account to contact me, with your skills?	0
@markhoppus I wanna play damnit with you in Phoenix tomorrow! (The guy from band who gave your grandma our E.P 8 yrs ago) mission to felspar	0
RT @bubblestbh: When bae says somethin that pisses you off but you're trying to not to be crazy anymore https://t.co/iYDsEokR1x	0
Imagine ur whole family whipped out at the same time. At the hands of the man whose suooosed to lead our world	0
RT @TrillestAC: Your girl pick the worst time to bring up some shit she been bothered by for a while, but just sat on.	1
Saw #MaatrTrailer looks like A Intense Revenge Thriller Waiting for release dated 21st April @TandonRaveena @TSeries https://t.co/Sdvuj2C9JN	0
"RT @mixedkisses: ""ARE U STILL TEXTING NIGGAS YES OR NO?!?!?!?"" ""U SAID IM NOT YOUR GIRL! DONT WORRY ABOUT WHAT THE FUCK IM DOING!!"" https:…"	1
